simulator,experiment_folder,model,workload,wall_clock_seconds,exp_id,hardware,dp,cpu_offload,gpu_mem_util,precision,tp,max_num_batched_tokens
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,2.8401597500778735,2,H100,,True,0.9,FP16,2,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,4.137237041955814,3,H100,,True,0.9,FP16,2,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/6-llama-2-70b-tp4-codegen,meta-llama/Llama-2-70b-hf,codegen,2.770381542155519,6,H100,,True,0.9,FP16,4,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/7-llama-2-70b-tp4-roleplay,meta-llama/Llama-2-70b-hf,roleplay,4.124009582912549,7,H100,,True,0.9,FP16,4,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/9-mixtral-8x7b-tp2-general,mistralai/Mixtral-8x7B-v0.1,general,4.463868583086878,9,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/10-mixtral-8x7b-tp2-codegen,mistralai/Mixtral-8x7B-v0.1,codegen,2.9160000002011657,10,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/11-mixtral-8x7b-tp2-roleplay,mistralai/Mixtral-8x7B-v0.1,roleplay,4.289142082910985,11,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/13-qwen3-14b-tp1-general-1,Qwen/Qwen3-14B,general,0.8319572079926729,13,H100,,False,0.9,FP16,1,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/14-qwen3-14b-tp1-codegen-1,Qwen/Qwen3-14B,codegen,0.5227602501399815,14,H100,,False,0.9,FP16,1,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/15-qwen3-14b-tp1-roleplay-1,Qwen/Qwen3-14B,roleplay,0.6233524999115616,15,H100,,False,0.9,FP16,1,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/16-llama-3-1-8b-tp1-general-1,meta-llama/Llama-3.1-8B-Instruct,general,0.8116455830167979,16,H100,,False,0.9,FP16,1,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/18-llama-3-1-8b-tp1-codegen-1,meta-llama/Llama-3.1-8B-Instruct,codegen,0.5286552498582751,18,H100,,False,0.9,FP16,1,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/19-llama-3-1-8b-tp1-roleplay-1,meta-llama/Llama-3.1-8B-Instruct,roleplay,0.6444292499218136,19,H100,,False,0.9,FP16,1,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/22-llama-3-1-8b-tp1-general-1,meta-llama/Llama-3.1-8B-Instruct,general,0.7948381248861551,22,H100,,False,0.9,FP16,1,1024
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/23-llama-3-1-8b-tp1-general-1,meta-llama/Llama-3.1-8B-Instruct,general,0.8132411250844598,23,H100,,False,0.9,FP16,1,8192
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/24-llama-3-1-8b-tp1-general-1,meta-llama/Llama-3.1-8B-Instruct,general,0.8065700829029083,24,H100,,True,0.9,FP16,1,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/25-llama-3-1-8b-tp1-general-1,meta-llama/Llama-3.1-8B-Instruct,general,0.8211864158511162,25,H100,,False,0.95,FP16,1,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/26-llama-3-1-8b-tp2-general-2,meta-llama/Llama-3.1-8B-Instruct,general,0.8452794579789042,26,H100,,False,0.9,FP16,2,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/27-mixtral-8x7b-tp2-general-lite-2-1,mistralai/Mixtral-8x7B-v0.1,general-lite,0.268395832972601,27,H100,1.0,False,0.9,FP16,2,1024
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/28-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,0.7857226249761879,28,H100,1.0,False,0.9,FP16,2,8192
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/29-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,0.7989696660079062,29,H100,1.0,True,0.9,FP16,2,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/30-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,0.8364515418652445,30,H100,1.0,False,0.95,FP16,2,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/31-mixtral-8x7b-tp4-general-4,mistralai/Mixtral-8x7B-v0.1,general,0.8267151669133455,31,H100,1.0,False,0.9,FP16,4,2048
