simulator,experiment_folder,model,workload,stage_index,metric_name,predicted,actual,mape,mpe,absolute_error,exp_id,hardware,dp,cpu_offload,gpu_mem_util,precision,tp,max_num_batched_tokens
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,0,e2e_mean,4303.175122072746,3610.361284431691,19.189598576423663,19.189598576423663,692.8138376410548,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,0,e2e_p90,4340.923,3652.537275571376,18.846781634033775,18.846781634033775,688.3857244286237,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,0,e2e_p99,4362.065,4054.1054230555887,7.596239979183891,7.596239979183891,307.95957694441086,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,0,ttft_mean,43.847772296960635,44.458239275341235,1.3731245058982706,-1.3731245058982706,0.6104669783806003,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,0,ttft_p90,50.9398,49.74106717854738,2.4099459248626904,2.4099459248626904,1.1987328214526158,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,0,ttft_p99,57.343,69.03069022111583,16.931150744224595,-16.931150744224595,11.68769022111583,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,0,itl_mean,17.31118434868205,14.35706711617361,20.576049471695725,20.576049471695725,2.954117232508441,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,1,e2e_mean,4412.062751045511,3779.1062494528783,16.74884112306364,16.74884112306364,632.9565015926319,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,1,e2e_p90,4495.213,3839.3582820892334,17.08240465523512,17.08240465523512,655.8547179107663,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,1,e2e_p99,4504.12,3881.8717834725976,16.029592197678387,16.029592197678387,622.2482165274023,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,1,ttft_mean,47.10536014760147,46.141645326744765,2.0886009027903407,2.0886009027903407,0.9637148208567085,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,1,ttft_p90,56.2074,52.13494198396802,7.811379203767597,7.811379203767597,4.07245801603198,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,1,ttft_p99,68.73,54.88287404179573,25.230322208817046,25.230322208817046,13.847125958204272,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,1,itl_mean,17.740574759747595,15.02923785833464,18.040415135950173,18.040415135950173,2.711336901412956,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,-1,e2e_mean,4376.071731389988,3722.85792777915,17.546030933297224,17.546030933297224,653.2138036108377,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,-1,e2e_p90,4480.0918,3833.373219706118,16.870743943462465,16.870743943462465,646.718580293882,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,-1,e2e_p99,4501.042,3898.930551502854,15.442989828712406,15.442989828712406,602.1114484971463,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,-1,ttft_mean,46.02861791831357,45.58050997627692,0.9831130504460668,0.9831130504460668,0.4481079420366498,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,-1,ttft_p90,54.122,51.69195467606187,4.701012641457464,4.701012641457464,2.430045323938131,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,-1,ttft_p99,67.136,59.38805604353548,13.04630000144263,13.04630000144263,7.747943956464518,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,-1,itl_mean,17.59864680273038,14.805185454688786,18.868128039266853,18.868128039266853,2.7934613480415926,2,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,0,e2e_mean,4543.440928888888,3669.7311178867753,23.808551169962584,23.808551169962584,873.7098110021129,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,0,e2e_p90,4672.452,3716.907734330744,25.70804372794875,25.70804372794875,955.5442656692568,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,0,e2e_p99,4672.452,4230.925106070936,10.435705734793546,10.435705734793546,441.5268939290645,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,0,ttft_mean,58.06396013888889,45.68358012591489,27.100284125829692,27.100284125829692,12.380380012974,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,0,ttft_p90,82.25000000000004,50.86676785722375,61.69692603796815,61.69692603796815,31.383232142776293,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,0,ttft_p99,123.179,74.87519863061611,64.51241833451738,64.51241833451738,48.30380136938389,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,0,itl_mean,17.938403875,14.353074054856464,24.97952568516438,24.97952568516438,3.585329820143535,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,-1,e2e_mean,4543.440928888889,3669.7311178867753,23.808551169962612,23.808551169962612,873.7098110021138,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,-1,e2e_p90,4672.452,3716.907734330744,25.70804372794875,25.70804372794875,955.5442656692568,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,-1,e2e_p99,4672.452,4230.925106070936,10.435705734793546,10.435705734793546,441.5268939290645,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,-1,ttft_mean,58.063960138888895,45.68358012591489,27.10028412582971,27.10028412582971,12.380380012974008,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,-1,ttft_p90,82.25000000000001,50.86676785722375,61.69692603796809,61.69692603796809,31.383232142776265,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,-1,ttft_p99,123.179,74.87519863061611,64.51241833451738,64.51241833451738,48.30380136938389,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,-1,itl_mean,17.938403875,14.353074054856464,24.97952568516438,24.97952568516438,3.585329820143535,3,H100,,True,0.9,FP16,2,2048
blis-evolved,6-llama-2-70b-tp4-codegen,meta-llama/Llama-2-70b-hf,codegen,0,e2e_mean,4901.377387500001,4332.861328276977,13.121030565017008,13.121030565017008,568.5160592230241,6,H100,,True,0.9,FP16,4,2048
blis-evolved,6-llama-2-70b-tp4-codegen,meta-llama/Llama-2-70b-hf,codegen,0,e2e_p90,4947.819,4445.8071582008415,11.2918042536581,11.2918042536581,502.0118417991589,6,H100,,True,0.9,FP16,4,2048
blis-evolved,6-llama-2-70b-tp4-codegen,meta-llama/Llama-2-70b-hf,codegen,0,e2e_p99,4950.30839,5567.747649432822,11.089569756196108,-11.089569756196108,617.4392594328219,6,H100,,True,0.9,FP16,4,2048
blis-evolved,6-llama-2-70b-tp4-codegen,meta-llama/Llama-2-70b-hf,codegen,0,ttft_mean,48.041125520833326,53.40284098864746,10.040131514639729,-10.040131514639729,5.361715467814136,6,H100,,True,0.9,FP16,4,2048
