simulator,experiment_folder,model,workload,stage_index,metric_name,predicted,actual,mape,mpe,absolute_error,exp_id,hardware,dp,cpu_offload,gpu_mem_util,precision,tp,max_num_batched_tokens
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,0,e2e_mean,3985.337448443579,3610.361284431691,10.386111928156073,10.386111928156073,374.9761640118886,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,0,e2e_p90,4039.2345,3652.537275571376,10.587084956391909,10.587084956391909,386.69722442862394,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,0,e2e_p99,4057.63805,4054.1054230555887,0.087137027180431,0.087137027180431,3.532626944411277,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,0,ttft_mean,42.653825875486376,44.458239275341235,4.058670404555757,-4.058670404555757,1.8044133998548588,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,0,ttft_p90,48.834,49.74106717854738,1.8235780412419145,-1.8235780412419145,0.9070671785473792,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,0,ttft_p99,52.86055,69.03069022111583,23.424566912659287,-23.424566912659287,16.17014022111583,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,0,itl_mean,16.024010660845907,14.35706711617361,11.610613304122824,11.610613304122824,1.6669435446722964,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,1,e2e_mean,4134.802030876494,3779.1062494528783,9.41216673850098,9.41216673850098,355.6957814236157,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,1,e2e_p90,4304.442,3839.3582820892334,12.113579503126903,12.113579503126903,465.0837179107666,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,1,e2e_p99,4368.65165,3881.8717834725976,12.539823406839693,12.539823406839693,486.7798665274022,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,1,ttft_mean,46.93753735059761,46.141645326744765,1.7248886948370827,1.7248886948370827,0.7958920238528435,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,1,ttft_p90,56.762,52.13494198396802,8.875157121024216,8.875157121024216,4.627058016031981,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,1,ttft_p99,77.34,54.88287404179573,40.918276147678014,40.918276147678014,22.457125958204273,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,1,itl_mean,16.614176802950798,15.02923785833464,10.54570404404913,10.54570404404913,1.5849389446161588,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,-1,e2e_mean,4084.1928112648225,3722.85792777915,9.70584670420729,9.70584670420729,361.3348834856725,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,-1,e2e_p90,4291.9835,3833.373219706118,11.963621959279015,11.963621959279015,458.61028029388217,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,-1,e2e_p99,4366.233,3898.930551502854,11.98540067139752,11.98540067139752,467.3024484971461,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,-1,ttft_mean,45.487057971014494,45.58050997627692,0.205026238870663,-0.205026238870663,0.0934520052624279,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,-1,ttft_p90,54.594100000000005,51.69195467606187,5.614307568992155,5.614307568992155,2.902145323938136,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,-1,ttft_p99,72.73675999999998,59.38805604353548,22.47708520157486,22.47708520157486,13.348703956464496,2,H100,,True,0.9,FP16,2,2048
blis-evolved,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,-1,itl_mean,16.414344525584582,14.805185454688786,10.868888308225664,10.868888308225664,1.609159070895796,2,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,0,e2e_mean,4309.846104166667,3669.7311178867753,17.443103206114554,17.443103206114554,640.1149862798916,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,0,e2e_p90,4584.517,3716.907734330744,23.34223305183753,23.34223305183753,867.6092656692563,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,0,e2e_p99,4664.672,4230.925106070936,10.251821600592322,10.251821600592322,433.74689392906384,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,0,ttft_mean,64.42041930555555,45.68358012591489,41.01438444184421,41.01438444184421,18.73683917964067,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,0,ttft_p90,104.548,50.86676785722375,105.53301183486306,105.53301183486306,53.68123214277625,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,0,ttft_p99,151.08783000000022,74.87519863061611,101.78621594764108,101.78621594764108,76.21263136938411,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,0,itl_mean,16.978594739444443,14.353074054856464,18.292392797204418,18.292392797204418,2.625520684587979,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,-1,e2e_mean,4309.846104166667,3669.7311178867753,17.443103206114554,17.443103206114554,640.1149862798916,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,-1,e2e_p90,4584.517,3716.907734330744,23.34223305183753,23.34223305183753,867.6092656692563,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,-1,e2e_p99,4664.672,4230.925106070936,10.251821600592322,10.251821600592322,433.74689392906384,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,-1,ttft_mean,64.42041930555555,45.68358012591489,41.01438444184421,41.01438444184421,18.73683917964067,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,-1,ttft_p90,104.548,50.86676785722375,105.53301183486306,105.53301183486306,53.68123214277625,3,H100,,True,0.9,FP16,2,2048
blis-evolved,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,-1,ttft_p99,151.08782999999994,74.87519863061611,101.7862159476407,101.7862159476407,76.21263136938383,3,H100,,True,0.9,FP16,2,2048
